Date,Open,High,Low,Close,Volume,True Range,20 EMA,BB Upper,BB Mid,BB Lower,MACD,MACD Signal,MACD Histogram
2/20/2018,43.012501,43.564999,42.855,42.962502,135722000,0.6741,39.5412,42.3374,39.378,36.4198,-1.3316,-1.4307,0.099
2/21/2018,43.2075,43.529999,42.752499,42.767502,149886400,0.7382,39.6822,42.1118,39.316,36.5205,-1.1592,-1.4571,0.2978
2/22/2018,42.950001,43.487499,42.927502,43.125,123967600,0.6836,39.7865,42.0691,39.304,36.539,-0.8463,-1.4214,0.5752
2/23/2018,43.4175,43.912498,43.384998,43.875,135249600,0.7477,39.9231,42.2752,39.364,36.4533,-0.4451,-1.3134,0.8682
2/26/2018,44.087502,44.8475,44.052502,44.7425,152648800,0.9233,40.1072,42.6386,39.461,36.2833,-0.1489,-1.1523,1.0034
2/27/2018,44.775002,45.119999,44.540001,44.5975,155712400,0.5507,40.336,43.0096,39.592,36.1759,0.2248,-0.9401,1.1649
2/28/2018,44.814999,45.154999,44.512501,44.529999,151128400,0.61,40.5466,43.3433,39.733,36.1227,0.6393,-0.6785,1.3178
3/1/2018,44.634998,44.945,43.165001,43.75,195208000,1.6899,40.7209,43.5243,39.83,36.1373,1.0179,-0.3897,1.4076
3/2/2018,43.200001,44.075001,43.112499,44.052502,153816000,0.9138,40.7489,43.7315,39.938,36.1462,1.2666,-0.0869,1.3536
3/5/2018,43.802502,44.435001,43.630001,44.205002,113605600,0.7643,40.8286,43.9149,40.14,36.3655,1.4946,0.2271,1.2675
3/6/2018,44.477501,44.5625,44.032501,44.1675,95154000,0.5032,40.9618,43.9462,40.387,36.828,1.5949,0.5331,1.0618
3/7/2018,43.735001,43.962502,43.567501,43.7575,126814000,0.5696,41.0152,44.0248,40.537,37.0498,1.5961,0.8045,0.7916
3/8/2018,43.869999,44.279999,43.767502,44.235001,95096400,0.4961,41.0757,44.0396,40.751,37.4632,1.567,1.028,0.539
3/9/2018,44.490002,45,44.3475,44.994999,128740800,0.7263,41.1865,43.8644,41.053,38.2425,1.5612,1.2181,0.3431
3/12/2018,45.072498,45.5975,45.052502,45.43,128828400,0.572,41.3394,43.6595,41.353,39.0481,1.6032,1.3712,0.232
3/13/2018,45.647499,45.875,44.810001,44.9925,126774000,1.0111,41.5297,43.5647,41.558,39.5526,1.6221,1.4804,0.1417
3/14/2018,45.080002,45.130001,44.452499,44.610001,117473600,0.6432,41.6506,43.3799,41.726,40.072,1.5011,1.5341,-0.033
3/15/2018,44.625,45.060001,44.517502,44.662498,90975200,0.5151,41.7189,43.2581,41.859,40.4616,1.2675,1.5342,-0.2667
3/16/2018,44.662498,44.779999,44.404999,44.505001,157618800,0.356,41.784,43.2773,41.919,40.5617,1.1074,1.4912,-0.3838
3/19/2018,44.330002,44.3675,43.415001,43.825001,133787200,1.0349,41.8129,43.2424,41.953,40.6647,0.9219,1.4164,-0.4945
3/20/2018,43.810001,44.200001,43.735001,43.810001,78597600,0.4415,41.792,43.181,41.993,40.8067,0.8043,1.3284,-0.5241
3/21/2018,43.759998,43.772499,42.814999,42.817501,148219600,0.9447,41.7685,43.1723,41.996,40.82,0.6499,1.2265,-0.5766
3/22/2018,42.5,43.169998,42.150002,42.212502,165963200,0.9684,41.6334,43.328,41.952,40.5778,0.42,1.0997,-0.6797
3/23/2018,42.0975,42.48,41.235001,41.235001,164115200,1.182,41.4748,43.6668,41.827,39.9883,0.2416,0.9484,-0.7068
3/26/2018,42.017502,43.275002,41.610001,43.192501,150164800,1.9368,41.324,43.6009,41.754,39.907,0.1107,0.7805,-0.6697
3/27/2018,43.419998,43.787498,41.73,42.084999,163690400,1.9534,41.3144,43.6177,41.634,39.6518,0.014,0.6153,-0.6012
3/28/2018,41.8125,42.505001,41.297501,41.619999,166674000,1.1464,41.1603,43.6582,41.496,39.335,-0.2001,0.4522,-0.6523
3/29/2018,41.952499,42.9375,41.724998,41.945,153594000,1.2508,41.0336,43.6919,41.41,39.1298,-0.4466,0.2795,-0.7261
4/2/2018,41.66,42.235001,41.1175,41.669998,150347200,1.061,40.8925,43.7065,41.297,38.8891,-0.67,0.1027,-0.7727
4/3/2018,41.91,42.1875,41.220001,42.0975,121112000,0.9185,40.7875,43.6525,41.197,38.743,-0.8298,-0.0789,-0.7509
4/4/2018,41.220001,43.002499,41.192501,42.9025,138422000,1.7184,40.6301,43.5763,41.137,38.6991,-0.9975,-0.2619,-0.7355
4/5/2018,43.145,43.557499,43.02,43.200001,107732800,0.6219,40.6617,43.5431,41.111,38.6794,-1.0317,-0.4232,-0.6084
4/6/2018,42.7425,43.119999,42.049999,42.095001,140021200,1.0918,40.6539,43.4547,41.009,38.5645,-1.0405,-0.5657,-0.4748
4/9/2018,42.470001,43.272499,42.462502,42.512501,116070800,1.1179,40.6222,43.2205,40.891,38.5631,-1.0635,-0.6962,-0.3673
4/10/2018,43.25,43.5,42.8825,43.3125,113634400,0.9375,40.6641,42.8865,40.791,38.6961,-1.006,-0.8095,-0.1965
4/11/2018,43.057499,43.48,42.924999,43.110001,89726400,0.5269,40.6845,42.6047,40.701,38.7991,-0.9028,-0.8876,-0.0152
4/12/2018,43.352501,43.75,43.259998,43.535,91557200,0.6076,40.7297,42.4242,40.65,38.8776,-0.7561,-0.922,0.1659
4/13/2018,43.695,43.959999,43.462502,43.682499,100497200,0.4723,40.8016,42.2344,40.604,38.9743,-0.7329,-0.929,0.1961
4/16/2018,43.7575,44.047501,43.7075,43.955002,86313600,0.3465,40.8722,42.116,40.578,39.0406,-0.5749,-0.9006,0.3257
4/17/2018,44.122501,44.735001,44.102501,44.560001,106421600,0.7405,40.9692,42.2698,40.613,38.9565,-0.3898,-0.8331,0.4433
4/18/2018,44.452499,44.705002,44.220001,44.459999,83018000,0.4605,41.0867,42.3929,40.644,38.8951,-0.1462,-0.7347,0.5885
4/19/2018,43.439999,43.8475,43.165001,43.200001,139235200,1.2295,41.1015,42.4185,40.662,38.9058,0.0554,-0.613,0.6684
4/20/2018,42.650002,42.805,41.357498,41.43,261964400,1.7493,41.0435,42.459,40.625,38.791,0.2573,-0.4662,0.7235
4/23/2018,41.7075,41.73,41.022499,41.310001,146062000,0.6717,40.9058,42.4514,40.628,38.8058,0.2501,-0.3266,0.5768
4/24/2018,41.4175,41.5825,40.305,40.735001,134768000,1.2129,40.7549,42.5128,40.511,38.511,0.2638,-0.197,0.4608
4/25/2018,40.654999,41.355,40.602501,40.912498,113528400,0.7144,40.5495,42.5744,40.456,38.3381,0.2544,-0.0847,0.3391
4/26/2018,41.029999,41.432499,40.842499,41.055,111852000,0.5601,40.3976,42.6074,40.429,38.2515,0.1802,0.0167,0.1635
4/27/2018,41,41.0825,40.157501,40.580002,142623200,0.8782,40.2574,42.6835,40.364,38.0458,0.1182,0.0937,0.0245
4/30/2018,40.532501,41.814999,40.459999,41.314999,169709600,1.2864,40.0883,42.6945,40.347,38.0011,-0.033,0.1334,-0.1664
5/1/2018,41.602501,42.299999,41.317501,42.275002,214277600,0.9352,40.032,42.6986,40.356,38.0139,-0.1805,0.1296,-0.3101
5/2/2018,43.807499,44.4375,43.450001,44.142502,266157600,2.0531,40.1805,42.8496,40.415,37.9806,-0.2419,0.0965,-0.3384
5/3/2018,43.970001,44.375,43.610001,44.2225,136272800,0.7263,40.3295,42.9813,40.463,37.946,-0.274,0.0375,-0.3115
5/4/2018,44.5625,46.0625,44.5425,45.9575,224805200,1.7469,40.5179,43.504,40.647,37.79,-0.3658,-0.031,-0.3348
5/7/2018,46.294998,46.9175,46.1875,46.290001,169805600,0.9114,40.845,44.0195,40.826,37.633,-0.2985,-0.0934,-0.205
5/8/2018,46.247501,46.555,45.9175,46.512501,113611200,0.6052,41.1367,44.4866,40.978,37.4698,-0.1813,-0.1418,-0.0395
5/9/2018,46.637501,46.849998,46.305,46.84,92844800,0.5174,41.4359,44.9791,41.155,37.3314,0.0361,-0.1579,0.1939
5/10/2018,46.935001,47.592499,46.912498,47.509998,111957200,0.7144,41.7334,45.5386,41.344,37.1493,0.2639,-0.1417,0.4056
5/11/2018,47.372501,47.514999,46.862499,47.147499,104848800,0.6219,42.0588,45.995,41.517,37.0392,0.6488,-0.0659,0.7147
5/14/2018,47.252499,47.3825,46.965,47.037498,83115200,0.3979,42.3423,46.3776,41.672,36.9666,0.9842,0.0635,0.9207
5/15/2018,46.695,46.767502,46.275002,46.610001,94780800,0.7267,42.5482,46.6287,41.777,36.9272,1.2882,0.2335,1.0547
5/16/2018,46.517502,47.115002,46.5,47.044998,76732400,0.5861,42.7183,46.9388,41.909,36.8798,1.6501,0.4473,1.2028
5/17/2018,47,47.227501,46.59,46.747501,69176000,0.6076,42.9161,47.2253,42.086,36.9473,1.9409,0.7036,1.2373
5/18/2018,46.797501,46.952499,46.532501,46.577499,73190800,0.4003,43.0766,47.4089,42.339,37.2695,2.0594,0.9656,1.0938
5/21/2018,47,47.317501,46.727501,46.907501,73603200,0.7053,43.2402,47.5709,42.613,37.6562,2.1862,1.2287,0.9575
5/22/2018,47.095001,47.220001,46.695,46.790001,60962800,0.5004,43.3969,47.5899,42.909,38.2292,2.2725,1.4771,0.7953
5/23/2018,46.587502,47.125,46.439999,47.09,80233600,0.6529,43.4926,47.5715,43.211,38.8514,2.2133,1.6937,0.5195
5/24/2018,47.192501,47.209999,46.552502,47.037498,92936000,0.6266,43.6341,47.4547,43.504,39.5535,2.1958,1.8656,0.3301
5/25/2018,47.057499,47.412498,46.912498,47.145,69844000,0.4765,43.7498,47.0879,43.824,40.5609,2.1047,1.9901,0.1145
5/29/2018,46.900002,47.1875,46.717499,46.974998,90056400,0.4479,43.8403,46.6098,44.101,41.5937,1.9544,2.0641,-0.1097
5/30/2018,46.93,47,46.695,46.875,74762000,0.2907,43.9248,46.0621,44.328,42.5953,1.722,2.0721,-0.3502
5/31/2018,46.805,47.057499,46.535,46.717499,109931200,0.498,43.99,45.7911,44.459,43.1279,1.4831,2.0212,-0.5382
6/1/2018,46.997501,47.564999,46.9375,47.560001,93770000,0.8077,44.0664,45.3933,44.626,43.86,1.2689,1.9334,-0.6646
6/4/2018,47.91,48.355,47.837502,47.9575,105064800,0.7577,44.2184,45.4923,44.73,43.9686,1.1214,1.8151,-0.6937
6/5/2018,48.267502,48.485001,48.09,48.327499,86264000,0.5027,44.3883,45.7118,44.836,43.9603,0.9499,1.6682,-0.7182
6/6/2018,48.407501,48.52,47.98,48.494999,83734400,0.5147,44.5548,45.9469,44.939,43.9313,0.7834,1.5093,-0.7259
6/7/2018,48.535,48.549999,48.084999,48.365002,85388800,0.4432,44.717,46.1216,45.02,43.9191,0.6453,1.337,-0.6917
6/8/2018,47.7925,48,47.442501,47.924999,106627200,0.8792,44.7963,46.1865,45.048,43.9112,0.5484,1.1641,-0.6157
6/11/2018,47.837502,47.9925,47.552502,47.807499,73234000,0.4194,44.8722,46.2382,45.08,43.9224,0.4997,1.0025,-0.5027
6/12/2018,47.8475,48.1525,47.787498,48.07,67644400,0.3479,44.9417,46.3238,45.129,43.9352,0.425,0.8584,-0.4333
6/13/2018,48.105,48.220001,47.610001,47.674999,86553600,0.5814,45.028,46.3358,45.18,44.0247,0.4353,0.7419,-0.3066
6/14/2018,47.887501,47.892502,47.555,47.700001,86440400,0.3217,45.0864,46.362,45.211,44.0609,0.4471,0.6506,-0.2035
6/15/2018,47.5075,47.540001,47.064999,47.209999,246876800,0.6052,45.1047,46.3492,45.233,44.1178,0.4545,0.5765,-0.122
6/18/2018,46.970001,47.305,46.799999,47.185001,73939600,0.4813,45.0724,46.3177,45.262,44.2072,0.4597,0.5221,-0.0624
6/19/2018,46.285,46.5825,45.862499,46.422501,134314000,1.2604,44.9811,46.3605,45.239,44.1182,0.443,0.4842,-0.0413
6/20/2018,46.587502,46.799999,46.432499,46.625,82514800,0.3598,44.9259,46.3727,45.231,44.0903,0.3623,0.4528,-0.0905
6/21/2018,46.8125,47.087502,46.235001,46.365002,102847600,0.8125,44.8964,46.4176,45.196,43.9763,0.2424,0.4188,-0.1764
6/22/2018,46.529999,46.537498,46.174999,46.23,108801600,0.3455,44.844,46.4682,45.158,43.8487,0.0928,0.3736,-0.2807
6/25/2018,45.849998,46.23,45.182499,45.5425,126652400,0.9984,44.7349,46.5975,45.082,43.5667,-0.0782,0.3177,-0.3959
6/26/2018,45.747501,46.6325,45.634998,46.107498,98276800,1.0389,44.627,46.6311,45.04,43.4504,-0.2022,0.2468,-0.449
6/27/2018,46.307499,46.82,46.0075,46.040001,101141200,0.7744,44.5801,46.664,45.001,43.3379,-0.2983,0.164,-0.4623
6/28/2018,46.025002,46.552502,45.950001,46.375,69460800,0.5742,44.512,46.6722,44.984,43.297,-0.4038,0.0686,-0.4725
6/29/2018,46.572498,46.797501,45.727501,46.2775,90950800,1.0198,44.5001,46.6451,44.923,43.2019,-0.525,-0.0408,-0.4842
7/2/2018,45.955002,46.825001,45.855,46.794998,70925200,0.9245,44.4333,46.5562,44.868,43.18,-0.6331,-0.1603,-0.4728
7/3/2018,46.947498,46.987499,45.884998,45.98,55819200,1.0508,44.463,46.4098,44.756,43.1027,-0.6736,-0.2754,-0.3981
7/5/2018,46.314999,46.602501,46.07,46.349998,66416800,0.5933,44.4324,46.181,44.654,43.1271,-0.7041,-0.3806,-0.3235
7/6/2018,46.355,47.107498,46.299999,46.9925,69940800,0.7696,44.4084,45.9679,44.588,43.2094,-0.6775,-0.4662,-0.2113
7/9/2018,47.375,47.669998,47.325001,47.645,79026400,0.6457,44.4792,45.9169,44.575,43.2337,-0.6359,-0.5282,-0.1077
7/10/2018,47.677502,47.82,47.544998,47.587502,63756400,0.2621,44.5708,45.8783,44.564,43.2513,-0.5921,-0.5715,-0.0206
7/11/2018,47.125,47.445,46.9025,46.970001,75326000,0.6529,44.6034,45.6998,44.512,43.325,-0.5161,-0.5957,0.0796
7/12/2018,47.3825,47.852501,47.327499,47.7575,72164400,0.8411,44.6564,45.7164,44.516,43.3162,-0.3619,-0.591,0.2291
7/13/2018,47.77,47.959999,47.724998,47.8325,50055600,0.224,44.7394,45.7437,44.522,43.3015,-0.1779,-0.5525,0.3746
7/16/2018,47.880001,48.162498,47.605,47.727501,60172400,0.5313,44.8246,45.8242,44.547,43.2704,-0.029,-0.4853,0.4563
7/17/2018,47.4375,47.967499,47.299999,47.862499,62138000,0.6362,44.8615,45.9283,44.579,43.2308,0.0962,-0.3998,0.496
7/18/2018,47.945,47.950001,47.482498,47.599998,65573600,0.4456,44.9409,46.017,44.635,43.2544,0.2013,-0.2992,0.5005
7/19/2018,47.422501,48.137501,47.422501,47.970001,81147200,0.6815,44.9653,46.1553,44.699,43.2443,0.3334,-0.1869,0.5203
7/20/2018,47.945,48.107498,47.5425,47.860001,82704800,0.5385,45.0348,46.2588,44.771,43.2833,0.4185,-0.0697,0.4882
7/23/2018,47.669998,47.990002,47.389999,47.9025,63957600,0.5718,45.0728,46.3485,44.85,43.353,0.5341,0.0554,0.4787
7/24/2018,48.112499,48.415001,48.012501,48.25,74791600,0.4885,45.1473,46.3999,44.979,43.5596,0.6515,0.1851,0.4664
7/25/2018,48.264999,48.712502,48.107498,48.705002,66839600,0.5766,45.2285,46.5718,45.103,43.6353,0.6747,0.3003,0.3744
7/26/2018,48.6525,48.990002,48.4025,48.552502,76304000,0.5599,45.3372,46.6631,45.223,43.7834,0.6654,0.394,0.2714
7/27/2018,48.747501,48.797501,47.525002,47.744999,96096000,1.2128,45.4442,46.6531,45.288,43.924,0.7151,0.4767,0.2384
7/30/2018,47.974998,48.049999,47.267502,47.477501,84118000,0.7458,45.4708,46.5986,45.345,44.0929,0.7195,0.5459,0.1736
7/31/2018,47.575001,48.035,47.334999,47.572498,157492000,0.6672,45.4586,46.5881,45.382,44.1775,0.6657,0.5975,0.0682
8/1/2018,49.782501,50.439999,49.327499,50.375,271742800,2.733,45.648,47.0661,45.592,44.1183,0.6727,0.6352,0.0374
8/2/2018,50.145,52.095001,50.087502,51.8475,249616000,1.9133,45.8522,47.9563,45.854,43.7521,0.7265,0.6695,0.057
8/3/2018,51.7575,52.185001,51.369999,51.997501,133789600,0.7768,46.1833,48.6825,46.092,43.5029,0.8295,0.7023,0.1272
8/6/2018,52,52.3125,51.767502,52.267502,101701600,0.5194,46.5049,49.3446,46.313,43.2814,0.9741,0.7381,0.2359
8/7/2018,52.330002,52.375,51.689999,51.7775,102349600,0.6529,46.8258,49.7822,46.512,43.2431,1.1113,0.7866,0.3246
8/8/2018,51.512501,51.952499,51.130001,51.8125,90102000,0.7839,47.042,50.1365,46.743,43.3504,1.2127,0.8474,0.3653
8/9/2018,52.3825,52.445,51.799999,52.220001,93970400,0.6147,47.2655,50.5425,46.956,43.3696,1.3286,0.9156,0.413
8/10/2018,51.84,52.275002,51.6675,51.8825,98444800,0.581,47.486,50.8655,47.157,43.4501,1.4178,0.9932,0.4246
8/13/2018,52.327499,52.737499,51.924999,52.217499,103563600,0.8177,47.6933,51.1939,47.38,43.5671,1.4813,1.0838,0.3975
8/14/2018,52.540001,52.639999,52.064999,52.4375,82992000,0.5499,47.9369,51.5126,47.607,43.702,1.6011,1.187,0.4141
8/15/2018,52.305,52.685001,52.0825,52.560001,115230400,0.5763,48.1359,51.7799,47.852,43.925,1.7833,1.3044,0.4789
8/16/2018,52.9375,53.452499,52.8675,53.330002,114001600,0.8536,48.3735,52.1448,48.116,44.0888,2.0041,1.4349,0.5692
8/17/2018,53.360001,54.487499,53.290001,54.395,141708000,1.1453,48.627,52.6346,48.437,44.2402,2.0771,1.5575,0.5196
8/20/2018,54.525002,54.794998,53.7775,53.865002,121150800,0.9732,48.9625,52.9284,48.73,44.5326,2.1856,1.6768,0.5087
8/21/2018,54.200001,54.297501,53.5075,53.759998,104639200,0.7556,49.2364,53.1573,49.002,44.847,2.156,1.7817,0.3744
8/22/2018,53.525002,54.09,53.459999,53.762501,76072400,0.6026,49.4228,53.3571,49.252,45.1472,2.0621,1.8632,0.1989
8/23/2018,53.662498,54.262501,53.650002,53.872501,75532800,0.5858,49.6039,53.494,49.514,45.5354,1.9664,1.9241,0.0423
8/24/2018,54.150002,54.224998,53.7775,54.040001,73905600,0.428,49.8122,53.4541,49.823,46.1933,1.9374,1.9748,-0.0374
8/27/2018,54.287498,54.685001,54.0825,54.485001,82100400,0.6169,50.0131,53.2606,50.166,47.073,1.909,2.009,-0.0999
8/28/2018,54.752499,55.134998,54.73,54.924999,91107200,0.6217,50.2373,52.8746,50.526,48.1782,1.8745,2.0191,-0.1446
8/29/2018,55.037498,55.872501,54.852501,55.744999,109019200,0.9756,50.4661,53.142,50.791,48.4412,1.8616,2.0033,-0.1417
8/30/2018,55.8125,57.064999,55.599998,56.2575,195175200,1.4012,50.7437,53.6132,51.011,48.4093,1.8386,1.9768,-0.1382
8/31/2018,56.627499,57.217499,56.5,56.907501,173360400,0.9182,51.0691,54.1609,51.254,48.3486,1.8835,1.9432,-0.0598
9/4/2018,57.102501,57.294998,56.657501,57.09,109560400,0.6097,51.4068,54.6633,51.494,48.325,1.9018,1.915,-0.0132
9/5/2018,57.247501,57.4175,56.275002,56.717499,133332000,1.0927,51.7255,54.9636,51.739,48.5145,1.8644,1.893,-0.0287
9/6/2018,56.557499,56.837502,55.325001,55.775002,137160000,1.4466,51.951,55.0428,51.937,48.8316,1.6898,1.8623,-0.1725
9/7/2018,55.462502,56.342499,55.177502,55.325001,150479200,1.1142,52.0553,55.0605,52.094,49.1284,1.5751,1.822,-0.247
9/10/2018,55.237499,55.462502,54.1175,54.5825,158066000,1.2864,52.1292,54.9641,52.223,49.4831,1.5177,1.7785,-0.2608
9/11/2018,54.502499,56.075001,54.139999,55.962502,142996000,1.8507,52.129,54.9872,52.402,49.8181,1.477,1.7344,-0.2573
9/12/2018,56.235001,56.25,54.959999,55.267502,197114800,1.2338,52.2868,54.912,52.538,50.164,1.4807,1.6921,-0.2113
9/13/2018,55.880001,57.087502,55.642502,56.602501,166825600,1.7407,52.3971,54.9604,52.731,50.5022,1.4703,1.6511,-0.1808
9/14/2018,56.4375,56.709999,55.630001,55.959999,127997200,1.0329,52.5477,54.9632,52.857,50.751,1.4168,1.5993,-0.1825
9/17/2018,55.537498,55.737499,54.317501,54.470001,148780400,1.5709,52.602,54.9613,52.86,50.76,1.3132,1.5339,-0.2207
9/18/2018,54.447498,55.462502,54.279999,54.560001,126286800,1.131,52.5519,54.9285,52.893,50.8593,1.1085,1.4499,-0.3414
9/19/2018,54.625,54.904999,53.825001,54.592499,108495200,1.0329,52.5226,54.8805,52.933,50.9869,0.8496,1.3566,-0.507
9/20/2018,55.060001,55.57,54.787498,55.0075,106435200,0.9349,52.5358,54.8204,52.993,51.1661,0.5941,1.2476,-0.6535
9/21/2018,55.195,55.34,54.322498,54.415001,384986800,0.9732,52.5601,54.7756,53.019,51.2628,0.3242,1.1149,-0.7908
9/24/2018,54.205002,55.314999,54.157501,55.197498,110773600,1.1071,52.4918,54.726,53.074,51.4231,0.0901,0.9608,-0.8708
9/25/2018,54.9375,55.705002,54.924999,55.547501,98217600,0.746,52.4968,54.7166,53.125,51.5342,-0.0098,0.7952,-0.805
9/26/2018,55.25,55.9375,54.939999,55.105,95938800,0.954,52.5297,54.7141,53.134,51.5539,-0.0355,0.6279,-0.6634
9/27/2018,55.955002,56.610001,55.884998,56.237499,120724800,1.4394,52.6238,54.7617,53.157,51.5534,0.0157,0.4722,-0.4565
9/28/2018,56.197498,56.459999,56.005001,56.435001,91717600,0.4352,52.7309,54.7855,53.166,51.5465,-0.0856,0.3168,-0.4024
10/1/2018,56.987499,57.355,56.587502,56.814999,94403200,0.8799,52.8999,54.7677,53.161,51.5555,-0.1196,0.1804,-0.3
10/2/2018,56.8125,57.5,56.657501,57.32,99152800,0.8058,53.0368,54.8205,53.172,51.5247,-0.1877,0.0651,-0.2528
10/3/2018,57.512501,58.3675,57.445,58.017502,114619200,1.0019,53.2244,55.1172,53.234,51.3524,-0.1489,-0.0175,-0.1314
10/4/2018,57.695,58.087502,56.682499,56.997501,128168000,1.3438,53.4108,55.2566,53.293,51.3299,0.0017,-0.0533,0.055
10/5/2018,56.990002,57.102501,55.145,56.072498,134322000,1.8722,53.5152,55.2895,53.329,51.3685,0.1184,-0.0501,0.1685
10/8/2018,55.552502,56.200001,55.049999,55.942501,118655600,1.0999,53.4787,55.2861,53.394,51.5019,0.1672,-0.0305,0.1977
10/9/2018,55.91,56.817501,55.5625,56.717499,107564000,1.2003,53.4783,55.358,53.43,51.5023,0.2506,0.0013,0.2493
10/10/2018,56.365002,56.587502,54.012501,54.09,167962400,2.5871,53.5193,55.4268,53.373,51.3208,0.4499,0.0496,0.4003
10/11/2018,53.630001,54.875,53.080002,53.612499,212497600,1.7168,53.3073,55.4435,53.23,51.0181,0.4787,0.1122,0.3665
10/12/2018,55.105,55.720001,54.209999,55.5275,161351600,2.0157,53.2499,55.4193,53.21,51.001,0.5206,0.1834,0.3372
10/15/2018,55.290001,55.4575,54.317501,54.34,123164000,1.1573,53.2148,55.4262,53.203,50.9816,0.4739,0.2569,0.217
10/16/2018,54.732498,55.747501,54.189999,55.537498,116736000,1.4896,53.1322,55.4239,53.25,51.0774,0.3758,0.3152,0.0606
10/17/2018,55.575001,55.66,54.834999,55.297501,91541600,0.7891,53.1343,55.4127,53.284,51.156,0.2237,0.3399,-0.1161
10/18/2018,54.465,54.935001,53.25,54.005001,130325200,1.9583,53.035,55.4642,53.236,51.0087,0.1017,0.338,-0.2363
10/19/2018,54.514999,55.314999,54.357498,54.827499,132314800,1.2529,52.9497,55.448,53.256,51.0643,-0.087,0.3098,-0.3967
10/22/2018,54.947498,55.84,54.735001,55.162498,115168400,1.0569,52.912,55.4478,53.254,51.0612,-0.2511,0.254,-0.5052
10/23/2018,53.9575,55.8125,53.674999,55.682499,155071200,2.0444,52.7877,55.4535,53.26,51.0684,-0.4347,0.1557,-0.5905
10/24/2018,55.650002,56.057499,53.634998,53.772499,163702000,2.317,52.8294,55.5209,53.197,50.8735,-0.4712,0.0502,-0.5214
10/25/2018,54.427502,55.345001,54.1875,54.950001,119423200,1.504,52.7557,55.4588,53.135,50.8125,-0.5821,-0.0723,-0.5097
10/26/2018,53.974998,55.047501,53.1675,54.075001,189033600,1.7981,52.6479,55.3905,53.022,50.6551,-0.7327,-0.2064,-0.5263
10/29/2018,54.797501,54.922501,51.522499,53.060001,183742000,3.2519,52.6253,55.3262,52.843,50.3603,-0.625,-0.3176,-0.3074
10/30/2018,52.787498,53.794998,52.317501,53.325001,146640000,1.4131,52.4217,55.084,52.652,50.2204,-0.7575,-0.4266,-0.3309
10/31/2018,54.220001,55.112499,54.154999,54.715,153435600,1.7096,52.368,54.5495,52.494,50.439,-0.8164,-0.5286,-0.2878
11/1/2018,54.762501,55.59,54.202499,55.555,233292800,1.327,52.3688,54.2883,52.425,50.5622,-0.7961,-0.6074,-0.1887
11/2/2018,52.387501,53.412498,51.357498,51.869999,365314800,4.0146,52.1532,54.3701,52.224,50.0785,-0.9189,-0.6816,-0.2373
11/5/2018,51.075001,51.0975,49.5425,50.397499,264654800,2.2261,51.8386,54.6482,51.959,49.2701,-1.0007,-0.7445,-0.2562
11/6/2018,50.48,51.18,50.422501,50.942501,127531600,0.7484,51.4997,54.5068,51.683,48.8591,-1.0829,-0.8125,-0.2704
11/7/2018,51.4925,52.514999,51.032501,52.487499,133697600,1.504,51.2854,54.5028,51.606,48.7099,-1.1626,-0.877,-0.2856
11/8/2018,52.494999,52.529999,51.6875,52.122501,101450400,0.8086,51.1995,54.5189,51.543,48.5687,-1.0867,-0.9163,-0.1704
11/9/2018,51.387501,51.502499,50.5625,51.1175,137463200,1.4973,51.0206,54.4124,51.341,48.2706,-1.1867,-0.9787,-0.2079
11/12/2018,49.75,49.962502,48.447498,48.5425,204542000,2.5626,50.709,54.7569,51.072,47.3878,-1.2857,-1.0374,-0.2483
11/13/2018,47.907501,49.294998,47.862499,48.057499,187531600,1.3749,50.2587,54.8635,50.722,46.5819,-1.4808,-1.1112,-0.3696
11/14/2018,48.474998,48.619999,46.482498,46.700001,243204000,2.0515,49.9031,55.065,50.319,45.5737,-1.704,-1.2121,-0.4919
11/15/2018,47.0975,47.9925,46.724998,47.852501,185915200,1.2405,49.4555,55.1022,50.033,44.9641,-1.8095,-1.311,-0.4984
11/16/2018,47.625,48.7425,47.365002,48.3825,147713200,1.3221,49.0988,54.9065,49.733,44.5595,-2.1071,-1.434,-0.6731
11/19/2018,47.5,47.674999,46.247501,46.465,167701200,2.0491,48.7646,54.7604,49.324,43.8894,-2.399,-1.5802,-0.8188
11/20/2018,44.592499,45.3675,43.877499,44.244999,271300800,2.4834,48.1964,54.6759,48.785,42.8948,-2.6201,-1.7422,-0.8779
11/21/2018,44.932499,45.067501,44.137501,44.195,124496800,0.8926,47.7135,54.7064,48.334,41.9631,-2.7424,-1.9261,-0.8163
11/23/2018,43.735001,44.150002,43.025002,43.072498,94496000,1.1229,47.167,54.5238,47.773,41.024,-2.8379,-2.1096,-0.7283
11/26/2018,43.560001,43.737499,42.564999,43.654999,179994000,1.1253,46.6567,54.239,47.282,40.3269,-3.0624,-2.307,-0.7554
11/27/2018,42.877499,43.692501,42.720001,43.560001,165549600,0.9334,46.1325,53.99,46.835,39.6819,-3.4091,-2.5213,-0.8878
11/28/2018,44.182499,45.322498,43.732498,45.235001,184250000,1.6916,45.7775,53.4904,46.456,39.4229,-3.595,-2.7314,-0.8637
11/29/2018,45.665001,45.700001,44.424999,44.887501,167080000,1.2237,45.5919,52.6269,45.994,39.3614,-3.6226,-2.9328,-0.6898
11/30/2018,45.072498,45.0825,44.2575,44.645,158126000,0.7918,45.3698,51.372,45.479,39.5878,-3.466,-3.0838,-0.3822
